condition,target,init_state_index,repeat_index,success,policy_steps,policy_queries,eef_path_length_m,action_total_variation_l2,first_guidance_scale,mean_post_first_guidance_scale,max_post_first_guidance_scale,belief_negative_after_first_chunk,initial_observation_sha256,metadata_path
base,plate,38,0,True,73,15,0.6677219457446751,11.333392690933222,0.0,0.0,0.0,nan,2a6b10cd88679fcd1f74dc7d38fd2874680b79ef51c8e0bc5274559cdeba0a36,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init38_repeat0_success.json
base,plate,38,1,True,74,15,0.6650402611193539,11.463582314984592,0.0,0.0,0.0,nan,2a6b10cd88679fcd1f74dc7d38fd2874680b79ef51c8e0bc5274559cdeba0a36,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init38_repeat1_success.json
base,plate,39,0,True,74,15,0.6952653382408222,11.313998717687479,0.0,0.0,0.0,nan,68b95c64e588d676a6ee8c4b2a0e78e1a86d73b6c9d2d22018c7994e3ad64021,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init39_repeat0_success.json
base,plate,39,1,True,73,15,0.6791153928302165,11.008071890189093,0.0,0.0,0.0,nan,68b95c64e588d676a6ee8c4b2a0e78e1a86d73b6c9d2d22018c7994e3ad64021,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init39_repeat1_success.json
base,plate,3,0,True,75,15,0.6851200043755074,11.473979346779727,0.0,0.0,0.0,nan,74ccae308490f1da3aa03becd3175a8f5b9d6d14a7c8d407cda4004aefd68799,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init3_repeat0_success.json
base,plate,3,1,True,77,16,0.7005882549551358,11.431522240649064,0.0,0.0,0.0,nan,74ccae308490f1da3aa03becd3175a8f5b9d6d14a7c8d407cda4004aefd68799,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init3_repeat1_success.json
base,plate,40,0,True,77,16,0.6937771002379328,11.053488887918794,0.0,0.0,0.0,nan,9c5b5fb4a4a0d6accf34e8481d505c31facb4c3c56828cb7ec86c9eda06ae3bb,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init40_repeat0_success.json
base,plate,40,1,True,75,15,0.7061578087462385,11.285222310546413,0.0,0.0,0.0,nan,9c5b5fb4a4a0d6accf34e8481d505c31facb4c3c56828cb7ec86c9eda06ae3bb,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init40_repeat1_success.json
base,plate,41,0,True,77,16,0.7315837319597174,11.66980829821221,0.0,0.0,0.0,nan,edd6d06d90f10ef8e0b62dbcff76dc6a4ce864589ac6aae93cefb2d121581ccd,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init41_repeat0_success.json
base,plate,41,1,True,75,15,0.7345491435311923,11.26357930552357,0.0,0.0,0.0,nan,edd6d06d90f10ef8e0b62dbcff76dc6a4ce864589ac6aae93cefb2d121581ccd,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init41_repeat1_success.json
base,plate,42,0,True,71,15,0.6809372655654379,11.467092801559604,0.0,0.0,0.0,nan,f74b8a3a12f0050082ddb338e8dba356c64dab1568df68a4244be0f6b9c7d80f,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init42_repeat0_success.json
base,plate,42,1,True,78,16,0.7501192205540277,11.709821400937907,0.0,0.0,0.0,nan,f74b8a3a12f0050082ddb338e8dba356c64dab1568df68a4244be0f6b9c7d80f,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init42_repeat1_success.json
base,plate,43,0,True,72,15,0.6911272385523126,10.761474440076151,0.0,0.0,0.0,nan,020ac5a1be49c80a8c8b309386b59eb6166c069aba2ef11217e990b03f1fd91d,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init43_repeat0_success.json
base,plate,43,1,True,75,15,0.6953550553539135,10.717337859049227,0.0,0.0,0.0,nan,020ac5a1be49c80a8c8b309386b59eb6166c069aba2ef11217e990b03f1fd91d,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init43_repeat1_success.json
base,plate,44,0,True,74,15,0.6982652305868545,10.285295848492064,0.0,0.0,0.0,nan,4d10ceaa18c70ad0d99146527023cb48672d04c87d7a110e1207f14f99b9ed81,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init44_repeat0_success.json
base,plate,44,1,True,77,16,0.7111480603808368,10.704494971370668,0.0,0.0,0.0,nan,4d10ceaa18c70ad0d99146527023cb48672d04c87d7a110e1207f14f99b9ed81,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init44_repeat1_success.json
base,plate,45,0,True,81,17,0.7685902935145323,11.198381026812857,0.0,0.0,0.0,nan,863dbb9318777a1f5abd0107bd1fd2131403e996a836949a900a6daeb3ee88d4,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init45_repeat0_success.json
base,plate,45,1,True,79,16,0.7595737289103858,11.338495646367054,0.0,0.0,0.0,nan,863dbb9318777a1f5abd0107bd1fd2131403e996a836949a900a6daeb3ee88d4,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init45_repeat1_success.json
base,plate,46,0,True,64,13,0.5949404505162752,10.279829319840536,0.0,0.0,0.0,nan,381a1965c57a0f37a00c739f4ceb99ec40d8e0e73716d8a227134b2ca8e6d462,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init46_repeat0_success.json
base,plate,46,1,True,69,14,0.6414810735210611,10.877190425784713,0.0,0.0,0.0,nan,381a1965c57a0f37a00c739f4ceb99ec40d8e0e73716d8a227134b2ca8e6d462,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init46_repeat1_success.json
base,plate,47,0,True,73,15,0.6703139466003954,11.17588374795577,0.0,0.0,0.0,nan,bb1226460e01343913836b28c9b815429fd61222acb8ff8bb130841f721786fd,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init47_repeat0_success.json
base,plate,47,1,True,72,15,0.6638135464145931,10.763772018910958,0.0,0.0,0.0,nan,bb1226460e01343913836b28c9b815429fd61222acb8ff8bb130841f721786fd,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init47_repeat1_success.json
base,plate,48,0,True,73,15,0.6647624177190803,10.612582961852517,0.0,0.0,0.0,nan,18d3cff932758062f0e5fa19ce2103e943f08c0ed4952964e4ef48ae095b3a9e,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init48_repeat0_success.json
base,plate,48,1,True,70,14,0.642084989754787,10.234266960918678,0.0,0.0,0.0,nan,18d3cff932758062f0e5fa19ce2103e943f08c0ed4952964e4ef48ae095b3a9e,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init48_repeat1_success.json
base,plate,49,0,True,80,16,0.7757441018684983,12.034303087510049,0.0,0.0,0.0,nan,ce71b0cf7cd5719991794bc42ddc6bb5f9f21d17404c865970188525831b8f3f,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init49_repeat0_success.json
base,plate,49,1,True,83,17,0.7826006266651753,14.918250193828808,0.0,0.0,0.0,nan,ce71b0cf7cd5719991794bc42ddc6bb5f9f21d17404c865970188525831b8f3f,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init49_repeat1_success.json
base,plate,4,0,True,74,15,0.6987892024973871,11.202655084943007,0.0,0.0,0.0,nan,8748abf02fa82a0ccf84c6edd6046d278ce3948aa9ea574f4c72608e6d3f5aea,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init4_repeat0_success.json
base,plate,4,1,True,74,15,0.6836188754044663,11.555815644835413,0.0,0.0,0.0,nan,8748abf02fa82a0ccf84c6edd6046d278ce3948aa9ea574f4c72608e6d3f5aea,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init4_repeat1_success.json
base,plate,5,0,True,74,15,0.6546424937289499,11.631115718919672,0.0,0.0,0.0,nan,db55836b3fa3a38e92dcd65480a54dd73569d3eee3160a6357e187db05a62c1d,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init5_repeat0_success.json
base,plate,5,1,True,73,15,0.6769756734037305,11.328534292999386,0.0,0.0,0.0,nan,db55836b3fa3a38e92dcd65480a54dd73569d3eee3160a6357e187db05a62c1d,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init5_repeat1_success.json
base,plate,6,0,True,70,14,0.6432018224522222,11.25155920255483,0.0,0.0,0.0,nan,08bccb5245ef1786c860b08ad293254c08bc853bb020be2ee9c3d9bd6cea51df,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init6_repeat0_success.json
base,plate,6,1,True,72,15,0.6643670543925482,11.400421108955562,0.0,0.0,0.0,nan,08bccb5245ef1786c860b08ad293254c08bc853bb020be2ee9c3d9bd6cea51df,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init6_repeat1_success.json
base,plate,7,0,True,72,15,0.6805386225821338,10.922509721749712,0.0,0.0,0.0,nan,2d31485544883555816a362896526655501fb74e77e3e81ee15bc4aa1b383da8,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init7_repeat0_success.json
base,plate,7,1,True,69,14,0.6470499075326938,10.251737756497176,0.0,0.0,0.0,nan,2d31485544883555816a362896526655501fb74e77e3e81ee15bc4aa1b383da8,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init7_repeat1_success.json
base,plate,8,0,True,75,15,0.700278795787231,10.587308398483394,0.0,0.0,0.0,nan,7d7bacc44a7528ac627221b2742307a0f48c5b807a850273c138d3fc81c54640,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init8_repeat0_success.json
base,plate,8,1,True,76,16,0.710292204555405,11.13474393291678,0.0,0.0,0.0,nan,7d7bacc44a7528ac627221b2742307a0f48c5b807a850273c138d3fc81c54640,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init8_repeat1_success.json
base,plate,9,0,True,78,16,0.688008373843658,11.004683495682569,0.0,0.0,0.0,nan,a09237ab8244c5b1fdb40814eea337b511411cc03dc329aa719df31bccd7907d,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init9_repeat0_success.json
base,plate,9,1,True,78,16,0.7110777666002763,10.866838584356334,0.0,0.0,0.0,nan,a09237ab8244c5b1fdb40814eea337b511411cc03dc329aa719df31bccd7907d,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init9_repeat1_success.json
belief,cabinet,0,0,True,84,17,0.8698312842098115,10.195032306212706,0.0,0.2706738317081717,0.9753945076365542,0.4876972538182771,321cf4080ba7eacc140b241b4a44419ecb98aefa3d18d49945df6867584aa9b5,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init0_repeat0_success.json
belief,cabinet,0,1,True,117,24,1.1083230257739742,19.398155179886547,0.0,0.29069124818775316,0.9989822054071007,0.49949110270355035,321cf4080ba7eacc140b241b4a44419ecb98aefa3d18d49945df6867584aa9b5,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init0_repeat1_success.json
belief,cabinet,10,0,True,83,17,0.8434046329322288,11.138750062221975,0.0,0.4089044679199175,0.9835101280800591,0.49175506404002955,aa497633046432954b9db128392fc055acdc582e59fd8d079fa71e23ea46a747,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init10_repeat0_success.json
belief,cabinet,10,1,True,87,18,0.9176098992731493,11.20798681757407,0.0,0.38198708917680424,0.9779903224750769,0.48899516123753844,aa497633046432954b9db128392fc055acdc582e59fd8d079fa71e23ea46a747,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init10_repeat1_success.json
belief,cabinet,11,0,True,114,23,1.0134878756395713,23.90939235353981,0.0,0.34382246940060524,0.9891872950767,0.49459364753835,ee8bf9f07fab13908afd71636d89f1496174e9910c659f06e467e5c86064fb92,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init11_repeat0_success.json
belief,cabinet,11,1,True,114,23,1.036115123761767,18.76124515121075,0.0,0.3320914936063566,0.9404415622709458,0.4702207811354729,ee8bf9f07fab13908afd71636d89f1496174e9910c659f06e467e5c86064fb92,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init11_repeat1_success.json
belief,cabinet,12,0,True,85,17,0.906851863254227,12.574324905117605,0.0,0.35196181630016254,0.966649472562682,0.483324736281341,ba0f137def3da13922b741cf35666f5c9a97e5cf8013bf27ec4d3f62bb319fe8,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init12_repeat0_success.json
belief,cabinet,12,1,True,96,20,0.9418040117980067,15.036024221439266,0.0,0.27497530067269144,0.9549594182422491,0.47747970912112453,ba0f137def3da13922b741cf35666f5c9a97e5cf8013bf27ec4d3f62bb319fe8,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init12_repeat1_success.json
belief,cabinet,13,0,True,81,17,0.8248401611466692,11.092717360834499,0.0,0.3331899928797928,0.9852888259705911,0.49264441298529554,53d47afde021fbf8db3c829b1a40c30bef70dfd468106738eedb2098efb7362b,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init13_repeat0_success.json
belief,cabinet,13,1,True,80,16,0.7874142894148893,14.733395793111985,0.0,0.3396386609971867,0.9821527047945544,0.4910763523972772,53d47afde021fbf8db3c829b1a40c30bef70dfd468106738eedb2098efb7362b,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init13_repeat1_success.json
belief,cabinet,14,0,True,85,17,0.8760689406257355,11.244059776827374,0.0,0.4213309366426387,1.0008202970981999,0.5004101485490999,ebc26ccdeb1c35b101ab77d92748fdc9eb8110ad6ebf9be10a3b3ebc0276dda4,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init14_repeat0_success.json
belief,cabinet,14,1,True,84,17,0.8629424629512292,11.822361702145985,0.0,0.4528668408565,0.9887906346878003,0.49439531734390013,ebc26ccdeb1c35b101ab77d92748fdc9eb8110ad6ebf9be10a3b3ebc0276dda4,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init14_repeat1_success.json
belief,cabinet,15,0,True,76,16,0.8344619941067319,11.567639358828897,0.0,0.4092991315875337,0.9993116614564608,0.4996558307282304,4b4fcae42ad528e64400b10e5fdad5e5c1a829d38c2e66d2f9ab10b9a08b09ea,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init15_repeat0_success.json
belief,cabinet,15,1,True,76,16,0.8395362728033727,10.68963394510034,0.0,0.35334426526501406,0.9753076033460584,0.4876538016730292,4b4fcae42ad528e64400b10e5fdad5e5c1a829d38c2e66d2f9ab10b9a08b09ea,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init15_repeat1_success.json
belief,cabinet,16,0,True,85,17,0.8677173717231298,11.420643171192491,0.0,0.31520412706993883,0.9847964081478164,0.4923982040739082,cbde56991480f83fb2b0fff4894a024bd1cf120e5788c34480e7c17568adf9f5,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init16_repeat0_success.json
belief,cabinet,16,1,False,300,60,0.9890834150596861,40.5359771907852,0.0,0.08128518389545038,0.9676903958044991,0.48384519790224956,cbde56991480f83fb2b0fff4894a024bd1cf120e5788c34480e7c17568adf9f5,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init16_repeat1_failure.json
belief,cabinet,17,0,True,83,17,0.8411526268420508,11.059643266414296,0.0,0.42124966714754797,1.0049908496488547,0.5024954248244273,8a2304c76cf05364394a5e9e8205494645e8dcf034b756638103c488f013dd7b,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init17_repeat0_success.json
belief,cabinet,17,1,True,110,22,0.9969795765090916,18.697054493549917,0.0,0.4066774732662318,0.9953704656927997,0.49768523284639987,8a2304c76cf05364394a5e9e8205494645e8dcf034b756638103c488f013dd7b,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init17_repeat1_success.json
belief,cabinet,18,0,True,87,18,0.8784783856595081,12.062355171342633,0.0,0.38857153321493976,0.9951576985313897,0.49757884926569484,20b5a7abdfe49e34d1bc7b984f6667aaf5631112a5fee0525edf55061c50589c,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init18_repeat0_success.json
belief,cabinet,18,1,True,88,18,0.876391960894421,15.974113198186986,0.0,0.37812392835091474,0.9909303754427208,0.4954651877213604,20b5a7abdfe49e34d1bc7b984f6667aaf5631112a5fee0525edf55061c50589c,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init18_repeat1_success.json
belief,cabinet,19,0,True,79,16,0.8485956551432359,11.367902338051229,0.0,0.4486218953245332,0.9947978904355834,0.4973989452177917,7dcbc894b187bcfa06789df1e7c8751e18acfbc84e35c9244515594035b4bd25,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init19_repeat0_success.json
belief,cabinet,19,1,False,300,60,0.8822207406706241,54.42702115144057,0.0,0.12483055001538486,0.9838535041916285,0.49192675209581427,7dcbc894b187bcfa06789df1e7c8751e18acfbc84e35c9244515594035b4bd25,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init19_repeat1_failure.json
belief,cabinet,1,0,True,84,17,0.881701954227122,10.70901466813569,0.0,0.4050758793463217,0.9956011497089652,0.4978005748544826,b2a6ae4dc26730f9ae1060fbebdc279e7273c39b0f8f528ef8c5b03f64aeaf2e,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init1_repeat0_success.json
belief,cabinet,1,1,True,86,18,0.903497060996381,11.613564621501498,0.0,0.38273004734248295,0.9980376759353373,0.49901883796766866,b2a6ae4dc26730f9ae1060fbebdc279e7273c39b0f8f528ef8c5b03f64aeaf2e,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init1_repeat1_success.json
belief,cabinet,20,0,True,77,16,0.8520585926861497,11.47441615344607,0.0,0.36923120403492493,0.9775784240098585,0.48878921200492925,2c8ce6339efb5d14c08e62c4fa248d76367d939f37814ec1105a3d7a45c0ff48,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init20_repeat0_success.json
belief,cabinet,20,1,True,86,18,0.9265919406069503,12.042300264018676,0.0,0.3440943188510637,0.9947592965489908,0.4973796482744954,2c8ce6339efb5d14c08e62c4fa248d76367d939f37814ec1105a3d7a45c0ff48,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init20_repeat1_success.json
belief,cabinet,21,0,True,80,16,0.8468640991118765,10.9932959069812,0.0,0.43445591264957406,0.9961060766430594,0.4980530383215297,1e339873f947d4284382d878fb78ef735faa1f80b434ccb3960a2ad3799e2b6a,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init21_repeat0_success.json
belief,cabinet,21,1,True,83,17,0.8769920224132568,13.621978746694296,0.0,0.40875088854065694,0.9941620800769224,0.4970810400384612,1e339873f947d4284382d878fb78ef735faa1f80b434ccb3960a2ad3799e2b6a,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init21_repeat1_success.json
belief,cabinet,22,0,True,109,22,0.9782864931346583,16.575946716082605,0.0,0.3199197690279905,0.9913243201812183,0.49566216009060915,d704b948ebd4a1fa7a2bebe64f5203edc302aa66e7069a15b9098b813260b27a,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init22_repeat0_success.json
belief,cabinet,22,1,True,112,23,0.9407872597793586,17.34347610167293,0.0,0.46220130463725995,0.9994939398452508,0.4997469699226254,d704b948ebd4a1fa7a2bebe64f5203edc302aa66e7069a15b9098b813260b27a,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init22_repeat1_success.json
belief,cabinet,23,0,True,83,17,0.8099850121638807,11.160539790648624,0.0,0.38450487726069915,0.9929738511788492,0.4964869255894246,40fef409968f1f9484983ce0b73de4ee38068ac73c75c707e22fb07202d34164,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init23_repeat0_success.json
belief,cabinet,23,1,True,83,17,0.8181941794684547,11.382960024714349,0.0,0.37508710099006726,0.9886353907713015,0.49431769538565073,40fef409968f1f9484983ce0b73de4ee38068ac73c75c707e22fb07202d34164,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init23_repeat1_success.json
belief,cabinet,24,0,True,104,21,0.9663381272725319,18.162666121737782,0.0,0.31352410872141906,0.9541525454610069,0.47707627273050346,2d2401e65d71bb766f9eb2ccaab4525c0d033512c35b523dc5f3a07be8553de6,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init24_repeat0_success.json
belief,cabinet,24,1,True,104,21,0.9804843746434657,18.075596207173117,0.0,0.34774066189825603,0.9728944044963242,0.4864472022481621,2d2401e65d71bb766f9eb2ccaab4525c0d033512c35b523dc5f3a07be8553de6,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init24_repeat1_success.json
belief,cabinet,25,0,True,89,18,0.9292525834061585,12.118347208236532,0.0,0.361643165052111,0.9904673034909651,0.49523365174548256,91ac2ade5367f97e1d7dbcf47d4ee332a2eab34da7223f38600c869921247d34,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init25_repeat0_success.json
belief,cabinet,25,1,True,90,18,0.9626286783181776,12.477942597595455,0.0,0.4023503462948829,0.9939094990142916,0.4969547495071458,91ac2ade5367f97e1d7dbcf47d4ee332a2eab34da7223f38600c869921247d34,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init25_repeat1_success.json
belief,cabinet,26,0,True,86,18,0.9186786060737178,12.1620847961431,0.0,0.4409356483878508,0.9949178928326908,0.4974589464163454,8fe55c120b6602d2bc32f3135b2761b80e9cb4e2f3136490ab31d5e3dc97c034,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init26_repeat0_success.json
belief,cabinet,26,1,True,114,23,1.0166657565954549,20.515599288164395,0.0,0.4153611013906023,0.9975131276341057,0.49875656381705286,8fe55c120b6602d2bc32f3135b2761b80e9cb4e2f3136490ab31d5e3dc97c034,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init26_repeat1_success.json
belief,cabinet,27,0,True,79,16,0.8571464079731861,11.251922980434443,0.0,0.4281248139328961,0.9918489040250372,0.4959244520125186,706f52d01eadaa1eb6520ebdf25328eb92991ce20e14d18831c6ef476610abd7,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init27_repeat0_success.json
belief,cabinet,27,1,True,75,15,0.8097331872162603,11.439239814024202,0.0,0.480493144084705,0.9957359959355437,0.49786799796777187,706f52d01eadaa1eb6520ebdf25328eb92991ce20e14d18831c6ef476610abd7,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init27_repeat1_success.json
belief,cabinet,28,0,True,85,17,0.8562886614356287,10.874151075988646,0.0,0.31457213332033374,0.9953235997615603,0.49766179988078013,5998264c36a9638a4db2c494e6d2c0022f632f81da691017f90cf7c1e202bef0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init28_repeat0_success.json
belief,cabinet,28,1,True,85,17,0.8577933868138162,10.619855053477739,0.0,0.35312865663785,0.9943142584881336,0.4971571292440668,5998264c36a9638a4db2c494e6d2c0022f632f81da691017f90cf7c1e202bef0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init28_repeat1_success.json
belief,cabinet,29,0,True,78,16,0.7943393583192803,11.128931608661953,0.0,0.47792398566491767,0.9902736280100927,0.49513681400504633,04690a8a329479d4d8480848345a724aa63fea11d15a80b9c0ba12452ddc8570,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init29_repeat0_success.json
belief,cabinet,29,1,True,80,16,0.8099047308917577,10.835060534227962,0.0,0.4887229125910991,0.9842187556559455,0.49210937782797276,04690a8a329479d4d8480848345a724aa63fea11d15a80b9c0ba12452ddc8570,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init29_repeat1_success.json
belief,cabinet,2,0,True,79,16,0.8168559779429263,11.697007338856464,0.0,0.3808074527504185,0.9918456557878115,0.49592282789390574,07647764a03683fc3d8eafa89bc50caece60c577ace27c4340a71874e202d462,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init2_repeat0_success.json
belief,cabinet,2,1,True,74,15,0.7730650180412294,10.516786280917273,0.0,0.4539873269093108,0.9820013859101708,0.4910006929550854,07647764a03683fc3d8eafa89bc50caece60c577ace27c4340a71874e202d462,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init2_repeat1_success.json
belief,cabinet,30,0,True,83,17,0.8959828008661322,11.619071385792711,0.0,0.43770525522956544,0.9710419287263322,0.4855209643631661,9718d315668e74039a78bb2adc1de3e0b53e4dcee9c32c1714d08c36145c94b6,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init30_repeat0_success.json
belief,cabinet,30,1,True,84,17,0.9082551009852992,11.26523118012966,0.0,0.4569306321867318,0.982927637389745,0.4914638186948725,9718d315668e74039a78bb2adc1de3e0b53e4dcee9c32c1714d08c36145c94b6,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init30_repeat1_success.json
