condition,target,init_state_index,repeat_index,success,policy_steps,close_step,grasp_state,lift_state,close_query,grasp_query,lift_query,pre_lift_steps,pre_lift_eef_path_m,pre_lift_action_tv_l2,post_lift_evidence_5,post_lift_evidence_10,post_lift_evidence_15,post_lift_evidence_20,post_lift_early_auc20,post_lift_wrong_fraction15,metadata_path,guidance_at_close,belief_positive_at_close,belief_negative_at_close,guidance_close_plus_1,belief_positive_close_plus_1,belief_negative_close_plus_1,guidance_close_plus_2,belief_positive_close_plus_2,belief_negative_close_plus_2,guidance_close_plus_3,belief_positive_close_plus_3,belief_negative_close_plus_3,guidance_at_grasp,belief_positive_at_grasp,belief_negative_at_grasp,guidance_grasp_plus_1,belief_positive_grasp_plus_1,belief_negative_grasp_plus_1,guidance_grasp_plus_2,belief_positive_grasp_plus_2,belief_negative_grasp_plus_2,guidance_grasp_plus_3,belief_positive_grasp_plus_3,belief_negative_grasp_plus_3,guidance_at_lift,belief_positive_at_lift,belief_negative_at_lift,guidance_lift_plus_1,belief_positive_lift_plus_1,belief_negative_lift_plus_1,guidance_lift_plus_2,belief_positive_lift_plus_2,belief_negative_lift_plus_2,guidance_lift_plus_3,belief_positive_lift_plus_3,belief_negative_lift_plus_3
base,cabinet,0,0,True,84,42,55,63,6,9,10,53.0,0.43068752824615664,6.8043150060695705,0.1778213882418253,0.4002087404772787,0.6587206607720444,0.8815688167525699,0.2948635306696029,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init0_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,0,1,True,92,39,58,61,5,9,10,51.0,0.4313014660683375,6.885887714304479,0.17718248177359833,0.40951595530909285,0.6565745723452278,0.8544402371532356,0.2946609370211963,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init0_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,10,0,True,91,42,87,61,6,15,10,51.0,0.4494355239447522,7.332059900785239,0.1487921900408687,0.3066621660395404,0.4996424399914987,0.7146601517973165,0.23025498306915684,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init10_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,10,1,True,99,40,69,59,6,11,9,49.0,0.44143256251775925,7.347551515778338,0.15172757033310555,0.3130060138201699,0.5218714689281814,0.7419692000114078,0.23691142809988364,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init10_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,11,0,True,85,40,56,62,6,9,10,52.0,0.43552343618640904,6.690948901290015,0.15657364996946505,0.37053732418342983,0.6312369359998452,0.8618360198013679,0.27279718163633165,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init11_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,11,1,True,83,40,55,62,6,9,10,52.0,0.44389176539979625,7.277956155447783,0.1782873086144492,0.4239208186432904,0.6874267514487464,0.9040876506686795,0.3048374640425419,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init11_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,12,0,True,92,40,73,60,6,12,10,50.0,0.44146655820270375,8.07228189131754,0.16248309886527923,0.37582971105959845,0.62089058110755,0.8367212138954742,0.27465849045995433,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init12_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,12,1,True,90,41,57,60,6,9,10,50.0,0.4551742757448989,7.474907044525198,0.16146204156916472,0.3590276947136795,0.5917927191635549,0.8015787236674152,0.2647006198032251,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init12_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,13,0,True,84,39,84,59,5,14,9,49.0,0.423783213504407,7.307530785218764,0.14695520302235487,0.3492712954211722,0.6141367778041665,0.8435789105026748,0.260182555060904,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init13_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,13,1,True,87,39,55,61,5,9,10,51.0,0.4313401125864746,7.346884320155789,0.14853908121826429,0.32349445184767933,0.5791726757994785,0.805308617951175,0.24857595835106422,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init13_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,14,0,True,85,42,72,62,6,12,10,52.0,0.442756696472359,7.012619620853242,0.17953805551067664,0.40261648535532324,0.6531922571940152,0.8884965138903798,0.29486014865784266,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init14_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,14,1,True,84,41,87,61,6,15,10,51.0,0.43838558497060054,7.2677014505941635,0.17323823384839232,0.400662522018376,0.6652002388660344,0.9093407414029883,0.2937584061768713,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init14_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,15,0,True,77,38,48,56,5,7,9,46.0,0.416967584087009,7.301899093831589,0.19847880120460926,0.4693931278332707,0.7437470688858409,0.9520181193482575,0.33317110618279067,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init15_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,15,1,True,77,38,48,57,5,7,9,47.0,0.41897348365920356,7.216577444334858,0.20664823822912615,0.4725435385137671,0.7385187449042555,0.9480142726432996,0.3370530722825716,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init15_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,16,0,True,85,39,61,61,5,10,10,51.0,0.4110394381702372,7.421528280367593,0.1549944705657576,0.340115288211843,0.5600511792480508,0.7809656617748684,0.2519437390161182,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init16_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,16,1,True,89,39,61,58,5,10,9,48.0,0.39304629549779924,7.153104709336671,0.14912564211109958,0.3077067959460278,0.4907518077580901,0.7018973335103268,0.22914912905405804,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init16_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,17,0,True,86,42,54,62,6,8,10,52.0,0.4465455636978174,7.2264715273156215,0.18365621180739886,0.4264410204246239,0.7021645350198201,0.9405039814496114,0.3104578626842814,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init17_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,17,1,True,75,41,,61,6,,10,51.0,0.4376345223910031,7.31825635989523,0.16389324189111532,0.37876427343832714,0.6544165093409313,0.9175516928897363,0.2831913917769734,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init17_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,18,0,True,98,43,56,62,6,9,10,52.0,0.4632815984875485,7.137797299087197,0.1649820745822964,0.340009686075407,0.5379341382744155,0.7281045316397228,0.25228540048740505,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init18_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,18,1,True,87,43,84,62,6,14,10,52.0,0.4550883525313682,7.061702751376664,0.1657390332352722,0.37157398777720396,0.6306127873527567,0.8828611488917575,0.2774310815469193,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init18_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,19,0,True,85,38,50,58,5,8,9,48.0,0.4238210727076167,7.0573684639143,0.16373153680012958,0.3646678601463723,0.6189283214905985,0.85820656276104,0.2728698002860683,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init19_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,19,1,True,88,39,54,58,5,8,9,48.0,0.41904128655561423,7.125905556469275,0.15960246265892455,0.3350921807184126,0.5658598394260699,0.791267714486192,0.25396741551933877,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init19_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,1,0,True,90,41,74,61,6,12,10,51.0,0.4373077090603529,7.302992029689583,0.1753140671976267,0.3924963628259087,0.6550361864610061,0.89028101853075,0.29018902749131414,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init1_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,1,1,True,86,40,73,59,6,12,9,49.0,0.43525306334503305,7.293803199509818,0.17429479759407138,0.3911149819314353,0.651287792103474,0.8935330097091589,0.2893100169064575,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init1_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,20,0,True,86,39,50,58,5,8,9,48.0,0.4540265631652186,7.503711510275628,0.17831862786119868,0.38525976225715247,0.6422700184381407,0.871561085272573,0.2876557234553763,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init20_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,20,1,True,83,38,52,57,5,8,9,47.0,0.4384659926730094,7.370549762018374,0.17853557622849384,0.39598886688844587,0.6641343698697004,0.9097799061579296,0.2943471831003732,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init20_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,21,0,True,85,41,71,61,6,12,10,51.0,0.44275779617018884,7.316603052520745,0.17244990386668865,0.3844938538068627,0.6547589452197272,0.8992851588602568,0.28754102926718594,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init21_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,21,1,True,80,40,83,59,6,14,9,49.0,0.4494794099620295,7.649379645497554,0.17125253363821621,0.3793998373310553,0.650107640560141,0.8907103019169631,0.28492689118406256,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init21_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,22,0,True,76,39,49,57,5,7,9,47.0,0.41142354681029314,6.580568273002779,0.1951701423959173,0.4320988100252092,0.6997676164797437,0.9102844996621663,0.31627050147345603,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init22_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,22,1,True,78,39,53,58,5,8,9,48.0,0.3973114027458441,6.513506369834399,0.16839955559977518,0.37291357297056726,0.6282852145605173,0.8645260364286074,0.27821889544341705,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init22_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,23,0,True,87,43,54,62,6,8,10,52.0,0.4361676527430475,7.599110361530249,0.238312324450583,0.4923595802656939,0.7370379661277399,0.9352761804959902,0.3562900308839553,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init23_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,23,1,True,87,43,53,62,6,8,10,52.0,0.44020697176979484,7.234233770610488,0.23301741829223033,0.4892572422262304,0.732175556383484,0.9175086151887837,0.35206457737199565,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init23_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,24,0,True,80,37,58,58,5,9,9,48.0,0.39929911125903844,6.843073507458411,0.17583996748183378,0.3965171093617168,0.6565385344895228,0.8816795479995557,0.29101750863213693,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init24_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,24,1,True,83,39,58,63,5,9,10,53.0,0.4384113029129616,6.985371377780697,0.17272458404102745,0.384737224856883,0.6315510986416478,0.8384058458040321,0.2831724019768699,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init24_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,25,0,True,88,42,53,61,6,8,10,51.0,0.4729097142510896,7.437234644970674,0.18331458493764202,0.3862071419549731,0.636440145385193,0.8627066421376249,0.28862593646259754,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init25_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,25,1,True,90,43,,62,6,,10,52.0,0.4732665816157937,7.759606566957245,0.19369312276903444,0.4276258122544586,0.6859107585746758,0.9115014700161855,0.3120452452794147,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init25_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,26,0,True,89,43,60,66,6,10,11,56.0,0.4888522331589196,7.535422437836023,0.1594303051254075,0.3769003803784738,0.6414457371621298,0.8714544925408316,0.27723633321540647,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init26_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,26,1,True,90,44,61,66,6,10,11,56.0,0.47643703913791163,7.213824092571923,0.16739197571685185,0.396741098190817,0.6596135978980261,0.8749602864626738,0.28868674589605225,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init26_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,27,0,True,84,39,,57,5,,9,47.0,0.4340832300441526,7.367819526818539,0.17447339070282017,0.3899235512706879,0.6579981784735107,0.9012881849957727,0.29017316010072447,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init27_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,27,1,True,83,39,68,58,5,11,9,48.0,0.44107521535753363,7.228924979880335,0.17681363783107426,0.4015844144208863,0.667777476088987,0.8964621091031042,0.2956382295611356,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init27_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,28,0,True,90,42,54,62,6,8,10,52.0,0.46883962288624664,7.344398401226823,0.15997998999769952,0.3506909987383038,0.6004307599747061,0.8210642500774467,0.26340489474123274,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init28_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,28,1,True,78,42,,61,6,,10,51.0,0.46409199149880775,7.329700272217424,0.1879626481578174,0.44204565063855955,0.7173732416728532,0.9380193716366182,0.3175806604122939,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init28_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,29,0,True,84,41,55,61,6,9,10,51.0,0.44348575295244297,7.169651645632938,0.15555919396628287,0.36703683200673226,0.6364617250675961,0.8799968586064393,0.2728448950779111,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init29_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,29,1,True,81,39,72,60,5,12,10,50.0,0.44136405809381796,7.098156171735292,0.1568058212919806,0.37901556111844975,0.6471063474300677,0.8770883621687152,0.2776503639606317,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init29_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,2,0,True,80,39,72,59,5,12,9,49.0,0.44143410851193476,7.5672307448759195,0.1907104108306158,0.4392213502962197,0.715336511773778,0.943705566713927,0.318512814787577,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init2_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,2,1,True,130,40,50,59,6,8,9,49.0,0.44832265211093875,7.293554255724409,0.20270328637778648,0.4440517308881652,0.46151768283705613,0.26907949259287445,0.2750107045083604,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init2_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,30,0,True,88,42,55,61,6,9,10,51.0,0.4606376628521967,7.428549894729418,0.17615832061219092,0.393875103823322,0.6729860499938423,0.9226582210136272,0.2944944920256011,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init30_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,cabinet,30,1,True,87,42,56,62,6,9,10,52.0,0.4654401833383619,7.433497598703388,0.1746397693786588,0.39501316007420495,0.6734062343306694,0.910892804416989,0.29401524437261545,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_cabinet_init30_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
