condition,target,init_state_index,success,policy_steps,policy_queries,eef_path_length_m,action_total_variation_l2,evidence_auc_first_10,evidence_auc_first_20,evidence_at_step_10,evidence_at_step_20,evidence_at_step_50,evidence_at_step_100,max_target_lift_m,max_alternate_lift_m,wrong_object_lifted,target_lift_step_3cm,w_query_1,w_query_2,w_query_5,w_mean_first_10_queries,w_mean_all_queries,belief_positive_query_2,belief_negative_query_2,belief_positive_mean_first_10,belief_negative_mean_first_10,belief_positive_final,belief_negative_final,w_at_target_lift_3cm,belief_positive_at_target_lift_3cm,energy_margin_pos_minus_neg_mean,initial_observation_sha256,metadata
belief,cream_cheese,0,True,185,37,0.45925359727195847,13.766930304614176,3.235264087937395e-05,0.00026619233177328506,6.096593910248638e-05,0.0013511506928524097,0.04398043233514676,0.3347367987351199,0.09129837005834984,6.733817525805819e-08,False,168,0.0,0.9997123611471781,0.9987600447736531,0.895759122447401,0.8561927059514638,0.500143819426411,0.49985618057358905,0.5021204387762995,0.4978795612237005,0.6098164930382256,0.3901835069617744,0.7855198180627754,0.6072400909686122,-0.012403914491490772,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_belief_cream_cheese_init0_repeat0_success.json
belief,cream_cheese,1,True,167,34,0.4490530202017785,6.551572520866141,-0.0010887867586945044,-0.0005675428824184287,-0.0006760568038904902,0.00017768140914192765,0.07650603659758637,0.4392453283596751,0.09372490696790758,6.733817525805819e-08,False,149,0.0,1.0000106738298196,0.9987597500396155,0.8908640219931817,0.8542246410568244,0.4999946630850902,0.5000053369149098,0.504567989003409,0.49543201099659084,0.6061272919964314,0.3938727080035685,0.7925730074396687,0.6037134962801657,-0.013062491995338914,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_belief_cream_cheese_init1_repeat0_success.json
belief,cream_cheese,2,True,259,52,0.6430334191799942,8.901291525131938,-0.0004498683738880183,0.00013327143708303236,-0.00012149966314761729,0.0011859621839160894,0.05001802304922809,0.0672625427455481,0.09177368981400025,6.733817525805819e-08,False,242,0.0,0.9998552488115017,0.9988002895487269,0.8942986301770132,0.8390887760566245,0.5000723755942492,0.49992762440575084,0.5028506849114935,0.49714931508850657,0.6570740707172689,0.3429259292827311,0.6897010760766652,0.6551494619616673,-0.01275063291598367,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_belief_cream_cheese_init2_repeat0_success.json
belief,cream_cheese,3,True,176,36,0.4802843637272351,5.977082790717514,0.001062429849651575,0.0014176877670355136,0.0021379808204149975,0.0018337889827919618,0.051527019657770734,0.12673715191369955,0.09347908940090988,6.733817525805819e-08,False,157,0.0,0.9999218743470689,0.9991877822361671,0.8961559791327449,0.8783401576497192,0.5000390628264655,0.49996093717353446,0.5019220104336275,0.49807798956637245,0.5911126252487547,0.40888737475124526,0.8208725344744796,0.5895637327627602,-0.010530480449753148,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_belief_cream_cheese_init3_repeat0_success.json
belief,cream_cheese,4,True,184,37,0.5165007497690671,6.578349191036059,-0.0005337852850441083,-0.00021611918201619728,-0.00016106442701740997,0.0012128425115494057,0.02847529515722913,-0.04655496595279218,0.09440779311893688,6.733817525805819e-08,False,163,0.0,0.9999983331363183,0.9983132259794145,0.8938534472931343,0.881406650155444,0.5000008334318409,0.4999991665681591,0.5030732763534329,0.49692672364656715,0.5883781501689295,0.4116218498310706,0.8296196484414184,0.5851901757792908,-0.009924021279504005,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_belief_cream_cheese_init4_repeat0_success.json
belief,tomato_sauce,0,False,400,80,0.6224315469289782,19.470565608619133,0.0011667770709107572,0.0059021788356828486,0.0037913954563089103,0.015422929252689677,0.16026710777345532,0.6025287925479827,0.020220689911544798,6.623427961649497e-08,False,,0.0,1.0001526546536263,0.9986909407799986,0.8897292735705571,0.7776141867530656,0.49992367267318694,0.5000763273268132,0.5051353632147215,0.4948646367852785,0.6790124701482064,0.3209875298517936,nan,nan,-0.009484015421387798,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_belief_tomato_sauce_init0_repeat0_failure.json
belief,tomato_sauce,1,True,287,58,0.5378100684023166,11.689024181275826,0.0027850599288705147,0.0074691321447097865,0.0054003467703086505,0.022070923288603717,0.1932144278470334,0.6787933332826168,0.0622673901350409,6.623427961649497e-08,False,275,0.0,0.9997952453587878,0.9965061008260265,0.8855238628824417,0.7866774780486696,0.500102377320606,0.4998976226793939,0.5072380685587793,0.4927619314412208,0.6720154096910728,0.3279845903089272,0.6721955899604899,0.663902205019755,-0.012584467453212199,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_belief_tomato_sauce_init1_repeat0_success.json
belief,tomato_sauce,2,True,312,63,0.5898566486625981,20.459415682438255,0.0017776338803819126,0.0053154082120071,0.004235820512876243,0.016112983690583588,0.13063801190635116,0.5615774616327414,0.06312964804448062,6.623427961649497e-08,False,302,0.0,1.0000450731313018,0.9984139952486225,0.8926572678986329,0.7825153887583763,0.4999774634343492,0.5000225365656509,0.5036713660506835,0.4963286339493164,0.6805209207491313,0.3194790792508687,0.6422886154066215,0.6788556922966893,-0.01219623827097577,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_belief_tomato_sauce_init2_repeat0_success.json
belief,tomato_sauce,3,True,386,78,0.5840191552781092,14.268573936526442,0.0009003588287004427,0.007850973101579856,0.004130175555031812,0.02431996475925563,0.1853319294995211,0.656762346986795,0.062083722195859115,6.623427961649497e-08,False,376,0.0,0.9999803042446754,0.9972887655970697,0.8839595961449371,0.7549101655258016,0.5000098478776623,0.4999901521223377,0.5080202019275315,0.49197979807246855,0.7286854313350409,0.2713145686649592,0.5520882812221435,0.7239558593889283,-0.012830691092327092,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_belief_tomato_sauce_init3_repeat0_success.json
belief,tomato_sauce,4,True,267,54,0.5093013869468699,7.4746146096248705,0.00214059059508826,0.006959608667548694,0.0053556300272886714,0.014849824499180764,0.13899088611933566,0.5828488285165919,0.062607757246821,6.623427961649497e-08,False,257,0.0,0.9998839686746328,0.999049978238193,0.8944288468084798,0.8273575458636743,0.5000580156626836,0.4999419843373164,0.50278557659576,0.49721442340424,0.649283551280113,0.35071644871988705,0.7063573918024352,0.6468213040987824,-0.011620593728400977,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_belief_tomato_sauce_init4_repeat0_success.json
time_decay_g0p5,cream_cheese,0,True,180,36,0.443892763215463,9.580370741703302,0.00022240604008466613,-0.00013166892495542759,9.665717077039782e-05,-0.0004544888166833627,-0.005912239121838692,0.35379492094106574,0.09183047856623161,6.733817525805819e-08,False,161,1.0,0.5,0.0625,0.1998046875,0.055555555554747116,nan,nan,nan,nan,nan,nan,2.3283064365386963e-10,nan,nan,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p5_cream_cheese_init0_repeat0_success.json
time_decay_g0p5,cream_cheese,1,True,153,31,0.429067779826266,5.373086318803365,-0.00038900772982676247,-0.0004346089760266042,0.00013428050599989527,-0.001848044759987677,0.0052973677150292,0.34858208011706526,0.09141174713536926,6.733817525805819e-08,False,135,1.0,0.5,0.0625,0.1998046875,0.0645161290022154,nan,nan,nan,nan,nan,nan,1.4901161193847656e-08,nan,nan,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p5_cream_cheese_init1_repeat0_success.json
time_decay_g0p5,cream_cheese,2,True,229,46,0.48564951146632307,7.311337042910038,-0.00016347304949652087,-0.0001483994826529167,-3.146184569852162e-05,-0.0007521958516199523,-0.007835862987089548,0.006925450558582624,0.09316516071354397,6.733817525805819e-08,False,208,1.0,0.5,0.0625,0.1998046875,0.0434782608695646,nan,nan,nan,nan,nan,nan,4.547473508864641e-13,nan,nan,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p5_cream_cheese_init2_repeat0_success.json
time_decay_g0p5,cream_cheese,3,True,170,34,0.4424221493419454,5.509217374989249,0.00120877856978846,0.000569309979987842,0.0019383945051649754,-0.0015021883000491676,0.0017042397623734384,0.3201478340004278,0.09323332723590227,6.733817525805819e-08,False,152,1.0,0.5,0.0625,0.1998046875,0.05882352940834073,nan,nan,nan,nan,nan,nan,9.313225746154785e-10,nan,nan,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p5_cream_cheese_init3_repeat0_success.json
time_decay_g0p5,cream_cheese,4,True,209,42,0.48465766846906877,10.913220220276585,-9.998127216602759e-05,-0.00021248834871107902,3.004220384339451e-05,0.00021730022806454308,-0.03185226519871909,0.10034839765113973,0.09338404095227992,6.733817525805819e-08,False,190,1.0,0.5,0.0625,0.1998046875,0.04761904761903679,nan,nan,nan,nan,nan,nan,7.275957614183426e-12,nan,nan,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p5_cream_cheese_init4_repeat0_success.json
time_decay_g0p5,tomato_sauce,0,True,231,47,0.4884459285956724,6.77337943931906,0.0014441125253553122,0.004521339279677206,0.003629767277910312,0.010183104222958317,0.07901548999778674,0.4432431974270924,0.06223317900585934,6.623427961649497e-08,False,222,1.0,0.5,0.0625,0.1998046875,0.0425531914893614,nan,nan,nan,nan,nan,nan,5.684341886080802e-14,nan,nan,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p5_tomato_sauce_init0_repeat0_success.json
time_decay_g0p5,tomato_sauce,1,True,207,42,0.47994580203259224,9.91632477160034,0.004282291509778169,0.00791438753816169,0.007213413322344042,0.017355139560302213,0.11629545645474451,0.5735500453651976,0.06483121879576925,6.623427961649497e-08,False,196,1.0,0.5,0.0625,0.1998046875,0.04761904761903679,nan,nan,nan,nan,nan,nan,1.8189894035458565e-12,nan,nan,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p5_tomato_sauce_init1_repeat0_success.json
time_decay_g0p5,tomato_sauce,2,True,327,66,0.6360479297944225,17.45668702413217,0.002537507014698892,0.004922592843866677,0.0046773033462544356,0.011187796588119026,0.06058484615184967,0.3946796227754517,0.06391678067902384,6.623427961649497e-08,False,318,1.0,0.5,0.0625,0.1998046875,0.030303030303030304,nan,nan,nan,nan,nan,nan,1.0842021724855044e-19,nan,nan,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p5_tomato_sauce_init2_repeat0_success.json
time_decay_g0p5,tomato_sauce,3,True,180,36,0.4394847694137207,5.446989816126545,0.001213680010987217,0.005906884418779665,0.00375444188147811,0.015780410245205823,0.08481114204456433,0.5069323653093112,0.06218554257364961,6.623427961649497e-08,False,170,1.0,0.5,0.0625,0.1998046875,0.055555555554747116,nan,nan,nan,nan,nan,nan,1.1641532182693481e-10,nan,nan,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p5_tomato_sauce_init3_repeat0_success.json
time_decay_g0p5,tomato_sauce,4,True,295,59,0.5296548622998796,13.17210829982909,0.00312032688947671,0.006617891373501089,0.006215690928501438,0.011490484969688075,0.0876655854725859,0.4605624487969737,0.061986275990157824,6.623427961649497e-08,False,263,1.0,0.5,0.0625,0.1998046875,0.03389830508474576,nan,nan,nan,nan,nan,nan,2.220446049250313e-16,nan,nan,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p5_tomato_sauce_init4_repeat0_success.json
time_decay_g0p9,cream_cheese,0,True,179,36,0.44352247128172684,9.54729451244066,0.0003557724354349923,0.0004720392813504115,0.0004440719971108287,0.0011844254561516054,0.02073987510171843,0.3795970266072018,0.09201685561019635,6.733817525805819e-08,False,161,1.0,0.9,0.6561,0.6513215599000001,0.2715198890152947,nan,nan,nan,nan,nan,nan,0.03433683820292515,nan,nan,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p9_cream_cheese_init0_repeat0_success.json
time_decay_g0p9,cream_cheese,1,True,155,31,0.4375157706890377,5.420007380483228,-0.0002970030863916562,0.00025806964662457576,0.0004599978073292488,0.0006733503495290893,0.044139641618612724,0.35783143010481844,0.09356975042658777,6.733817525805819e-08,False,136,1.0,0.9,0.6561,0.6513215599000001,0.31027353469429214,nan,nan,nan,nan,nan,nan,0.058149737003040096,nan,nan,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p9_cream_cheese_init1_repeat0_success.json
time_decay_g0p9,cream_cheese,2,True,338,68,0.5752181691995553,15.846958543906776,-6.23884890006754e-05,0.0004390818546294889,0.0003799682679002103,0.0010706133109114058,0.01198025119063234,0.028076747309904282,0.09219106567923352,6.733817525805819e-08,False,319,1.0,0.9,0.6561,0.6513215599000001,0.14694506558674336,nan,nan,nan,nan,nan,nan,0.0013100205086376223,nan,nan,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p9_cream_cheese_init2_repeat0_success.json
time_decay_g0p9,cream_cheese,3,True,206,42,0.4604490056903908,10.656062615714724,0.0013981747653338205,0.0015745569059936876,0.002534683472652788,0.001531131792096907,0.028812728708637103,0.33336927178830256,0.09368173929722734,6.733817525805819e-08,False,186,1.0,0.9,0.6561,0.6513215599000001,0.2352446392422472,nan,nan,nan,nan,nan,nan,0.020275559590445275,nan,nan,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p9_cream_cheese_init3_repeat0_success.json
time_decay_g0p9,cream_cheese,4,True,201,41,0.49879545398210623,14.78924075012318,8.220140607581027e-05,0.0003476351111211057,0.0005761543693415527,0.001558342480668995,0.0008151688371106358,-0.032568664487476806,0.09237517823035812,6.733817525805819e-08,False,181,1.0,0.9,0.6561,0.6513215599000001,0.24065785496407538,nan,nan,nan,nan,nan,nan,0.022528399544939195,nan,nan,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p9_cream_cheese_init4_repeat0_success.json
time_decay_g0p9,tomato_sauce,0,True,357,72,0.7140585993311097,19.876417729663864,0.00165206299838212,0.005989743331575458,0.004462641387112665,0.01428773197427155,0.11944625040651757,0.5391836784950894,0.06331690291708914,6.623427961649497e-08,False,347,1.0,0.9,0.6561,0.6513215599000001,0.1388183987797144,nan,nan,nan,nan,nan,nan,0.0006961986091308868,nan,nan,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p9_tomato_sauce_init0_repeat0_success.json
time_decay_g0p9,tomato_sauce,1,True,216,44,0.5016740575632448,9.981434696151773,0.004387635990110855,0.009026538754749364,0.007653721645543399,0.02239585681458045,0.16175136759198183,0.6424495718111288,0.06323034261677052,6.623427961649497e-08,False,206,1.0,0.9,0.6561,0.6513215599000001,0.22506869606866475,nan,nan,nan,nan,nan,nan,0.013302794647291146,nan,nan,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p9_tomato_sauce_init1_repeat0_success.json
time_decay_g0p9,tomato_sauce,2,True,315,63,0.6143707327042929,17.48158161867806,0.0027202179821867014,0.006061913960943193,0.005386104856123508,0.01537683008216173,0.09916685448898493,0.5001233792716744,0.06185979054149515,6.623427961649497e-08,False,307,1.0,0.9,0.6561,0.6513215599000001,0.15852221896688296,nan,nan,nan,nan,nan,nan,0.0016173092699229906,nan,nan,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p9_tomato_sauce_init2_repeat0_success.json
time_decay_g0p9,tomato_sauce,3,False,400,80,0.7165003566677193,28.574193553865,0.0014881228011533799,0.007962718420107083,0.0048699167751455885,0.022319174294515937,0.14314880845679034,0.6220492937085638,0.00870869486606729,6.623427961649497e-08,False,,1.0,0.9,0.6561,0.6513215599000001,0.124972690687434,nan,nan,nan,nan,nan,nan,nan,nan,nan,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p9_tomato_sauce_init3_repeat0_failure.json
time_decay_g0p9,tomato_sauce,4,True,251,51,0.5084955683489476,11.319893323902296,0.003330363667334718,0.007988284384008152,0.006946432045878692,0.01515040629026937,0.11701454452768309,0.5402003245806402,0.06360972461982717,6.623427961649497e-08,False,241,1.0,0.9,0.6561,0.6513215599000001,0.19516894163008083,nan,nan,nan,nan,nan,nan,0.00636268544113595,nan,nan,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_5_h400/two_object_pickup_time_decay_g0p9_tomato_sauce_init4_repeat0_success.json
