condition,target,init_state_index,success,policy_steps,policy_queries,eef_path_length_m,action_total_variation_l2,evidence_auc_first_10,evidence_auc_first_20,evidence_at_step_10,evidence_at_step_20,evidence_at_step_50,evidence_at_step_100,max_target_lift_m,max_alternate_lift_m,wrong_object_lifted,target_lift_step_3cm,w_query_1,w_query_2,w_query_5,w_mean_first_10_queries,w_mean_all_queries,belief_positive_query_2,belief_negative_query_2,belief_positive_mean_first_10,belief_negative_mean_first_10,belief_positive_final,belief_negative_final,w_at_target_lift_3cm,belief_positive_at_target_lift_3cm,energy_margin_pos_minus_neg_mean,initial_observation_sha256,metadata
belief,cream_cheese,0,True,185,37,0.45925359727195847,13.766930304614176,3.235264087937395e-05,0.00026619233177328506,6.096593910248638e-05,0.0013511506928524097,0.04398043233514676,0.3347367987351199,0.09129837005834984,6.733817525805819e-08,False,168,0.0,0.9997123611471781,0.9987600447736531,0.895759122447401,0.8561927059514638,0.500143819426411,0.49985618057358905,0.5021204387762995,0.4978795612237005,0.6098164930382256,0.3901835069617744,0.7855198180627754,0.6072400909686122,-0.012403914491490772,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_belief_cream_cheese_init0_repeat0_success.json
belief,cream_cheese,1,True,167,34,0.4490530202017785,6.551572520866141,-0.0010887867586945044,-0.0005675428824184287,-0.0006760568038904902,0.00017768140914192765,0.07650603659758637,0.4392453283596751,0.09372490696790758,6.733817525805819e-08,False,149,0.0,1.0000106738298196,0.9987597500396155,0.8908640219931817,0.8542246410568244,0.4999946630850902,0.5000053369149098,0.504567989003409,0.49543201099659084,0.6061272919964314,0.3938727080035685,0.7925730074396687,0.6037134962801657,-0.013062491995338914,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_belief_cream_cheese_init1_repeat0_success.json
belief,cream_cheese,2,True,259,52,0.6430334191799942,8.901291525131938,-0.0004498683738880183,0.00013327143708303236,-0.00012149966314761729,0.0011859621839160894,0.05001802304922809,0.0672625427455481,0.09177368981400025,6.733817525805819e-08,False,242,0.0,0.9998552488115017,0.9988002895487269,0.8942986301770132,0.8390887760566245,0.5000723755942492,0.49992762440575084,0.5028506849114935,0.49714931508850657,0.6570740707172689,0.3429259292827311,0.6897010760766652,0.6551494619616673,-0.01275063291598367,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_belief_cream_cheese_init2_repeat0_success.json
belief,cream_cheese,3,True,176,36,0.4802843637272351,5.977082790717514,0.001062429849651575,0.0014176877670355136,0.0021379808204149975,0.0018337889827919618,0.051527019657770734,0.12673715191369955,0.09347908940090988,6.733817525805819e-08,False,157,0.0,0.9999218743470689,0.9991877822361671,0.8961559791327449,0.8783401576497192,0.5000390628264655,0.49996093717353446,0.5019220104336275,0.49807798956637245,0.5911126252487547,0.40888737475124526,0.8208725344744796,0.5895637327627602,-0.010530480449753148,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_belief_cream_cheese_init3_repeat0_success.json
belief,cream_cheese,4,True,184,37,0.5165007497690671,6.578349191036059,-0.0005337852850441083,-0.00021611918201619728,-0.00016106442701740997,0.0012128425115494057,0.02847529515722913,-0.04655496595279218,0.09440779311893688,6.733817525805819e-08,False,163,0.0,0.9999983331363183,0.9983132259794145,0.8938534472931343,0.881406650155444,0.5000008334318409,0.4999991665681591,0.5030732763534329,0.49692672364656715,0.5883781501689295,0.4116218498310706,0.8296196484414184,0.5851901757792908,-0.009924021279504005,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_belief_cream_cheese_init4_repeat0_success.json
belief,tomato_sauce,0,False,300,60,0.529240770932859,16.158748045344147,0.0011727169504498146,0.005921201437799037,0.0038234838821197825,0.015428041901741879,0.15941605666786846,0.6015943650885924,0.028079869569231808,6.623427961649497e-08,False,,0.0,1.0001557756319148,0.9986634068001318,0.8898674574502694,0.8127137868704533,0.49992211218404253,0.5000778878159574,0.5050662712748653,0.4949337287251347,0.6525714581014581,0.3474285418985417,nan,nan,-0.010684095567755274,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_belief_tomato_sauce_init0_repeat0_failure.json
belief,tomato_sauce,1,True,287,58,0.5378100684023166,11.689024181275826,0.0027850599288705147,0.0074691321447097865,0.0054003467703086505,0.022070923288603717,0.1932144278470334,0.6787933332826168,0.0622673901350409,6.623427961649497e-08,False,275,0.0,0.9997952453587878,0.9965061008260265,0.8855238628824417,0.7866774780486696,0.500102377320606,0.4998976226793939,0.5072380685587793,0.4927619314412208,0.6720154096910728,0.3279845903089272,0.6721955899604899,0.663902205019755,-0.012584467453212199,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_belief_tomato_sauce_init1_repeat0_success.json
belief,tomato_sauce,2,False,300,60,0.5532392297063798,20.185299003606676,0.001787916444910259,0.005293299312955582,0.004204072082351629,0.016018807824001613,0.13114921769245327,0.5624057001950354,0.027891701893807408,6.623427961649497e-08,False,,0.0,0.999986136186636,0.998112349335457,0.8918587139087887,0.7933159595311197,0.500006931906682,0.499993068093318,0.5040706430456057,0.49592935695439433,0.6712784287423706,0.32872157125762935,nan,nan,-0.012101235464057428,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_belief_tomato_sauce_init2_repeat0_failure.json
belief,tomato_sauce,3,False,300,60,0.4730591301423512,6.022844840631713,0.0008293929871403205,0.007727665046022486,0.003983441601552229,0.0241224540803463,0.18549502485552435,0.6566365494464597,0.005305850434261239,6.623427961649497e-08,False,,0.0,0.9999679393950028,0.9968658765602647,0.8857625906095807,0.8076686093860974,0.5000160303024986,0.4999839696975014,0.5071187046952097,0.49288129530479036,0.6596631520167943,0.3403368479832056,nan,nan,-0.011216838516579088,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_belief_tomato_sauce_init3_repeat0_failure.json
belief,tomato_sauce,4,False,300,60,0.5588668985077746,18.333154622099407,0.0021808639301683142,0.007032381931843986,0.005448855989225898,0.014951698430714866,0.1400401090767565,0.5853734835463182,0.039787410928754485,6.623427961649497e-08,False,257,0.0,0.9998950110170192,0.9992602967434665,0.8936164026453601,0.7988320240398554,0.5000524944914905,0.4999475055085096,0.5031917986773199,0.4968082013226801,0.6691098378688713,0.3308901621311286,0.6893786436168486,0.6553106781915756,-0.011934944830037717,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_belief_tomato_sauce_init4_repeat0_failure.json
