split,condition,pair_index,episode_id,target_side,instruction,chunk_index,phase,start,stop,executed_steps,progress_pregrasp,progress_full,seed,num_samples,tau_min,tau_max,action_dims,energy_left,energy_right,energy_true,energy_alternative,margin_alternative_minus_true,cartesian_x,cartesian_y,cartesian_z
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,5,pregrasp,80,96,16,0.6193548387096774,0.5454545454545454,1,8,0.3,0.7,8,0.2945807874202728,0.33565816283226013,0.33565816283226013,0.2945807874202728,-0.041077375411987305,0.530965268611908,-0.17903056740760803,0.2995457351207733
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,5,pregrasp,80,96,16,0.6193548387096774,0.5454545454545454,2,8,0.3,0.7,8,0.30118507146835327,0.3441018760204315,0.3441018760204315,0.30118507146835327,-0.04291680455207825,0.530965268611908,-0.17903056740760803,0.2995457351207733
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,6,pregrasp,96,112,16,0.7225806451612903,0.6363636363636364,0,8,0.3,0.7,8,0.29332414269447327,0.3022577166557312,0.3022577166557312,0.29332414269447327,-0.008933573961257935,0.5693609714508057,-0.13848422467708588,0.2595095634460449
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,6,pregrasp,96,112,16,0.7225806451612903,0.6363636363636364,1,8,0.3,0.7,8,0.3301734924316406,0.3506856858730316,0.3506856858730316,0.3301734924316406,-0.02051219344139099,0.5693609714508057,-0.13848422467708588,0.2595095634460449
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,6,pregrasp,96,112,16,0.7225806451612903,0.6363636363636364,2,8,0.3,0.7,8,0.2778647840023041,0.29133132100105286,0.29133132100105286,0.2778647840023041,-0.01346653699874878,0.5693609714508057,-0.13848422467708588,0.2595095634460449
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,7,pregrasp,112,128,16,0.8258064516129032,0.7272727272727273,0,8,0.3,0.7,8,0.3851706087589264,0.39174550771713257,0.39174550771713257,0.3851706087589264,-0.006574898958206177,0.6046216487884521,-0.08983577787876129,0.22247432172298431
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,7,pregrasp,112,128,16,0.8258064516129032,0.7272727272727273,1,8,0.3,0.7,8,0.33884164690971375,0.3436964154243469,0.3436964154243469,0.33884164690971375,-0.004854768514633179,0.6046216487884521,-0.08983577787876129,0.22247432172298431
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,7,pregrasp,112,128,16,0.8258064516129032,0.7272727272727273,2,8,0.3,0.7,8,0.32143446803092957,0.3311111032962799,0.3311111032962799,0.32143446803092957,-0.009676635265350342,0.6046216487884521,-0.08983577787876129,0.22247432172298431
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,8,pregrasp,128,144,16,0.9290322580645162,0.8181818181818182,0,8,0.3,0.7,8,0.40267470479011536,0.41681015491485596,0.41681015491485596,0.40267470479011536,-0.0141354501247406,0.6345025897026062,-0.04621091112494469,0.19129754602909088
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,8,pregrasp,128,144,16,0.9290322580645162,0.8181818181818182,1,8,0.3,0.7,8,0.3587651252746582,0.37337997555732727,0.37337997555732727,0.3587651252746582,-0.014614850282669067,0.6345025897026062,-0.04621091112494469,0.19129754602909088
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,8,pregrasp,128,144,16,0.9290322580645162,0.8181818181818182,2,8,0.3,0.7,8,0.37014347314834595,0.3873101472854614,0.3873101472854614,0.37014347314834595,-0.01716667413711548,0.6345025897026062,-0.04621091112494469,0.19129754602909088
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,9,pregrasp,144,155,11,1.0,0.8806818181818182,0,8,0.3,0.7,8,0.4673531651496887,0.4662710726261139,0.4662710726261139,0.4673531651496887,0.001082092523574829,0.6357624530792236,-0.04573017358779907,0.19000336527824402
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,9,pregrasp,144,155,11,1.0,0.8806818181818182,1,8,0.3,0.7,8,0.2248818725347519,0.2245490550994873,0.2245490550994873,0.2248818725347519,0.0003328174352645874,0.6357624530792236,-0.04573017358779907,0.19000336527824402
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,9,pregrasp,144,155,11,1.0,0.8806818181818182,2,8,0.3,0.7,8,0.3793361783027649,0.37731626629829407,0.37731626629829407,0.3793361783027649,0.002019912004470825,0.6357624530792236,-0.04573017358779907,0.19000336527824402
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,10,postgrasp,155,171,16,1.0,0.9715909090909091,0,8,0.3,0.7,8,0.3143134117126465,0.3169272243976593,0.3169272243976593,0.3143134117126465,-0.0026138126850128174,0.6359047889709473,-0.04572734609246254,0.19002921879291534
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,10,postgrasp,155,171,16,1.0,0.9715909090909091,1,8,0.3,0.7,8,0.28357481956481934,0.2855677604675293,0.2855677604675293,0.28357481956481934,-0.001992940902709961,0.6359047889709473,-0.04572734609246254,0.19002921879291534
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,10,postgrasp,155,171,16,1.0,0.9715909090909091,2,8,0.3,0.7,8,0.29689836502075195,0.29832959175109863,0.29832959175109863,0.29689836502075195,-0.0014312267303466797,0.6359047889709473,-0.04572734609246254,0.19002921879291534
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,11,postgrasp,171,176,5,1.0,1.0,0,8,0.3,0.7,8,0.3068915605545044,0.3088156282901764,0.3088156282901764,0.3068915605545044,-0.001924067735671997,0.6359174251556396,-0.045729320496320724,0.1900392323732376
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,11,postgrasp,171,176,5,1.0,1.0,1,8,0.3,0.7,8,0.3557611107826233,0.3571825325489044,0.3571825325489044,0.3557611107826233,-0.001421421766281128,0.6359174251556396,-0.045729320496320724,0.1900392323732376
test,C1_mild_exaggeration,1,03_L0_C2_right,right,pick up the right block,11,postgrasp,171,176,5,1.0,1.0,2,8,0.3,0.7,8,0.36027276515960693,0.36314642429351807,0.36314642429351807,0.36027276515960693,-0.002873659133911133,0.6359174251556396,-0.045729320496320724,0.1900392323732376
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,0,pregrasp,0,16,16,0.125,0.10738255033557047,0,8,0.3,0.7,8,0.3797140121459961,0.4055202901363373,0.3797140121459961,0.4055202901363373,0.025806277990341187,0.3720323145389557,0.02371496520936489,0.4776563346385956
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,0,pregrasp,0,16,16,0.125,0.10738255033557047,1,8,0.3,0.7,8,0.37428194284439087,0.4060366451740265,0.37428194284439087,0.4060366451740265,0.03175470232963562,0.3720323145389557,0.02371496520936489,0.4776563346385956
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,0,pregrasp,0,16,16,0.125,0.10738255033557047,2,8,0.3,0.7,8,0.24148187041282654,0.27539709210395813,0.24148187041282654,0.27539709210395813,0.03391522169113159,0.3720323145389557,0.02371496520936489,0.4776563346385956
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,1,pregrasp,16,32,16,0.25,0.21476510067114093,0,8,0.3,0.7,8,0.327323317527771,0.35148322582244873,0.327323317527771,0.35148322582244873,0.024159908294677734,0.4017365276813507,0.07194092869758606,0.43798354268074036
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,1,pregrasp,16,32,16,0.25,0.21476510067114093,1,8,0.3,0.7,8,0.3622060716152191,0.38965651392936707,0.3622060716152191,0.38965651392936707,0.02745044231414795,0.4017365276813507,0.07194092869758606,0.43798354268074036
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,1,pregrasp,16,32,16,0.25,0.21476510067114093,2,8,0.3,0.7,8,0.3762029707431793,0.40961503982543945,0.3762029707431793,0.40961503982543945,0.03341206908226013,0.4017365276813507,0.07194092869758606,0.43798354268074036
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,2,pregrasp,32,48,16,0.375,0.3221476510067114,0,8,0.3,0.7,8,0.23698018491268158,0.28440916538238525,0.23698018491268158,0.28440916538238525,0.047428980469703674,0.44527512788772583,0.10199590027332306,0.3926067352294922
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,2,pregrasp,32,48,16,0.375,0.3221476510067114,1,8,0.3,0.7,8,0.275832861661911,0.3386005163192749,0.275832861661911,0.3386005163192749,0.06276765465736389,0.44527512788772583,0.10199590027332306,0.3926067352294922
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,2,pregrasp,32,48,16,0.375,0.3221476510067114,2,8,0.3,0.7,8,0.19908273220062256,0.22700625658035278,0.19908273220062256,0.22700625658035278,0.027923524379730225,0.44527512788772583,0.10199590027332306,0.3926067352294922
