condition,target,init_state_index,success,policy_steps,policy_queries,eef_path_length_m,action_total_variation_l2,evidence_auc_first_10,evidence_auc_first_20,evidence_at_step_10,evidence_at_step_20,evidence_at_step_50,evidence_at_step_100,max_target_lift_m,max_alternate_lift_m,wrong_object_lifted,target_lift_step_3cm,w_query_1,w_query_2,w_query_5,w_mean_first_10_queries,w_mean_all_queries,belief_positive_query_2,belief_negative_query_2,belief_positive_mean_first_10,belief_negative_mean_first_10,belief_positive_final,belief_negative_final,w_at_target_lift_3cm,belief_positive_at_target_lift_3cm,energy_margin_pos_minus_neg_mean,initial_observation_sha256,metadata
belief,tomato_sauce,2,False,220,44,0.4306856697981487,8.197485516777068,0.0017278896751555695,0.005193194814723685,0.0040940323105507215,0.015810903285195493,0.13229885287801946,0.5630462736467405,0.0010395005360456233,6.623427961649497e-08,False,,0.0,0.9999519741977935,0.9979782520865508,0.8920485500565742,0.8316097577454259,0.5000240129011033,0.49997598709889673,0.5039757249717128,0.4960242750282872,0.6432179637465497,0.3567820362534502,nan,nan,-0.01370601380395508,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_belief_tomato_sauce_init2_repeat0_failure.json
belief,tomato_sauce,3,False,220,44,0.4351027609015038,4.2034130838679875,0.0008363428623624991,0.007746357580323393,0.004008098315987696,0.024023279559476723,0.1852128256451306,0.6559976900662441,0.0009884238293951242,6.623427961649497e-08,False,,0.0,0.9999897620291454,0.9971069023404509,0.884966125180213,0.8349116052366465,0.5000051189854274,0.4999948810145727,0.5075169374098935,0.49248306259010655,0.6356497850087854,0.3643502149912145,nan,nan,-0.012942609883476655,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_belief_tomato_sauce_init3_repeat0_failure.json
belief,tomato_sauce,4,False,220,44,0.43350970060226846,4.438918746955546,0.002124302751730145,0.00697752650671756,0.005317465682199207,0.014923426494047265,0.13912100711793007,0.5839985275968325,6.733817525805819e-08,6.623427961649497e-08,False,,0.0,0.999866892293416,0.9987621271495262,0.8937212283587017,0.8476420976156671,0.5000665538532919,0.499933446146708,0.5031393858206492,0.4968606141793509,0.6250539614894866,0.37494603851051356,nan,nan,-0.011885020141435658,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_belief_tomato_sauce_init4_repeat0_failure.json
belief,tomato_sauce,5,False,220,44,0.4289670662348553,8.541172264399382,0.0022995645313801496,0.007041854042128606,0.007930268497239878,0.013612165239640428,0.18060825703907557,0.6685571189470538,6.733817525805819e-08,6.623427961649497e-08,False,,0.0,0.9998804344219265,0.9984061220129989,0.8875274124232202,0.8388873561499653,0.5000597827890367,0.49994021721096327,0.5062362937883899,0.4937637062116102,0.6217343501748873,0.37826564982511285,nan,nan,-0.011556190364116932,cdadbcb43da33c4bb62f2856f07b8984a70ae5d8806f094f32926f560e32205a,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_belief_tomato_sauce_init5_repeat0_failure.json
belief,tomato_sauce,6,False,220,44,0.4325117069040889,4.34713210786334,0.002969507899748797,0.00775482467422447,0.007648758168869396,0.018669742939193157,0.1820437097544964,0.6556831539066432,6.733817525805819e-08,6.623427961649497e-08,False,,0.0,0.9998973696496216,0.9984313139055075,0.8889822271154888,0.820039371191109,0.5000513151751892,0.4999486848248108,0.5055088864422557,0.4944911135577444,0.6402554029391956,0.3597445970608045,nan,nan,-0.013406345041382104,34b9d42fafae74f3a7b3ed7cc5968102807d45994807498f72bb3ca5a0320144,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_belief_tomato_sauce_init6_repeat0_failure.json
belief,tomato_sauce,7,False,220,44,0.43675965239252523,8.311442926895952,0.001999330417071882,0.006426955132582559,0.0035781181772653325,0.023238506063953446,0.1852124924536758,0.6525786459592813,0.0008068679799640988,6.623427961649497e-08,False,,0.0,0.9999502535211333,0.9975223644053833,0.8887312219435126,0.8276438316115673,0.5000248732394333,0.49997512676056666,0.5056343890282438,0.4943656109717563,0.6395574795858069,0.36044252041419317,nan,nan,-0.013335906955965817,c0ea06d39715170bfb60db0aaa48d147cbce93489004fe8d992e9c8870c58d97,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_belief_tomato_sauce_init7_repeat0_failure.json
belief,tomato_sauce,8,False,220,44,0.41705248808303064,4.166389626249504,0.002034040472469506,0.0033504606113305526,0.0032305515958369613,0.006810906166724751,0.14149455646290138,0.6142442191925246,6.733817525805819e-08,6.623427961649497e-08,False,,0.0,0.9998809136164882,0.9995429498112499,0.8909499635796243,0.83944795607981,0.5000595431917559,0.4999404568082441,0.5045250182101879,0.49547498178981214,0.6293915868882215,0.3706084131117785,nan,nan,-0.012316455877775889,5465843d03d056554d4de977d22e4ed0b43382660018b444e3143383238ec763,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_belief_tomato_sauce_init8_repeat0_failure.json
belief,tomato_sauce,9,False,220,44,0.43036657698271885,4.247066296635257,0.00415046545759295,0.012463785417143144,0.012834062224320708,0.025362877503806447,0.18585413520687719,0.6662415139192447,6.733817525805819e-08,6.623427961649497e-08,False,,0.0,0.9999314677553393,0.9978525534802433,0.8898270708209248,0.8170972043308047,0.5000342661223304,0.4999657338776696,0.5050864645895375,0.4949135354104624,0.6465820381300339,0.35341796186996616,nan,nan,-0.014047644220205933,150f223193d1e1e8434f7550dbca2eb2fd2f2dd2292f61858ed5090add18bdab,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_belief_tomato_sauce_init9_repeat0_failure.json
time_decay_g0p5,cream_cheese,0,True,180,36,0.4438787284680858,9.57352887292253,0.0002694152949525797,-8.330919363940814e-05,0.00015572892189813503,-0.0003875682157352123,-0.0025761678624363626,0.37487555459988836,0.09145499775645649,6.733817525805819e-08,False,161,1.0,0.5,0.0625,0.1998046875,0.055555555554747116,nan,nan,nan,nan,nan,nan,2.3283064365386963e-10,nan,nan,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_cream_cheese_init0_repeat0_success.json
time_decay_g0p5,cream_cheese,1,True,154,31,0.43234364277973547,5.418818999002221,-0.0004181734715568708,-0.0004781566001667986,6.680500765787745e-05,-0.001890010474286219,0.004584196129396312,0.3486458747995955,0.09432442123646978,6.733817525805819e-08,False,135,1.0,0.5,0.0625,0.1998046875,0.0645161290022154,nan,nan,nan,nan,nan,nan,1.4901161193847656e-08,nan,nan,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_cream_cheese_init1_repeat0_success.json
